Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,HourlyRate,EnvironmentSatisfaction,Gender,JobSatisfaction,OverTime,PercentSalaryHike,WorkLifeBalance,MonthlyIncome,TrainingTimesLastYear,NumCompaniesWorked,MaritalStatus,PerformanceRating,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole
28.0,No,0,Sales,21,2,Medical,54,3,1,4,No,15,3,2144.0,3.0,5,1,3.0,10,5.0,4
26.0,No,2,Research & Development,1,4,Other,100,3,1,1,Yes,11,3,3955.0,2.0,3,2,3.0,6,5.0,2
49.0,No,2,Research & Development,10,3,Medical,99,2,1,3,No,12,3,10466.0,3.0,3,1,3.0,20,8.0,16
31.0,No,2,Research & Development,10,3,Medical,64,1,1,3,No,14,3,3067.0,1.0,9,2,3.0,9,2.0,7
26.0,No,2,Research & Development,24,3,Medical,56,4,1,1,Yes,21,2,4865.5,3.0,1,1,3.0,10,4.0,9
50.0,No,2,Sales,10,3,Technical Degree,84,2,1,2,No,12,4,17046.0,2.0,7,0,3.0,7,5.0,1
32.0,No,2,Sales,8,2,Technical Degree,65,3,1,2,Yes,11,3,4865.5,3.0,1,1,3.0,13,1.0,12
33.0,No,0,Sales,25,3,Medical,82,2,1,3,No,12,2,17444.0,2.0,1,1,3.0,10,10.0,7
49.0,No,1,Research & Development,20,4,Technical Degree,61,1,1,4,No,20,3,5130.0,3.0,4,1,4.0,14,10.0,10
22.0,Yes,2,Research & Development,18,1,Medical,86,3,1,4,Yes,13,2,4865.5,3.0,1,2,3.0,4,4.0,3
36.0,No,2,Research & Development,19,4,Medical,78,4,1,1,No,12,3,4865.5,2.0,1,1,3.0,6,6.0,5
31.0,No,2,Research & Development,23,4,Life Sciences,72,4,1,4,No,18,3,2356.0,2.0,6,2,3.0,33,6.0,9
37.115262321144684,No,2,Research & Development,4,3,Life Sciences,76,2,1,3,No,19,3,6725.0,2.0,1,2,3.0,1,1.0,1
54.0,No,2,Research & Development,1,3,Medical,40,3,1,1,Yes,13,2,17779.0,3.0,2,1,3.0,21,10.0,9
51.0,No,2,Research & Development,23,4,Medical,30,3,1,1,Yes,15,3,19537.0,5.0,3,1,3.0,4,4.0,2
43.0,Yes,2,Human Resources,22,3,Human Resources,58,1,1,2,No,12,3,3539.0,3.0,1,1,3.0,1,1.0,0
36.0,No,2,Research & Development,1,2,Life Sciences,43,4,1,4,Yes,13,3,4865.5,2.0,9,1,3.0,8,3.0,3
37.0,Yes,2,Sales,1,3,Life Sciences,54,4,1,2,Yes,11,4,5993.0,3.0,1,2,3.0,3,3.0,2
31.0,No,2,Sales,7,4,Life Sciences,55,3,1,4,Yes,11,3,11557.0,3.0,1,1,4.0,10,5.0,8
41.0,No,0,Research & Development,1,3,Life Sciences,89,1,1,1,No,12,2,2107.0,3.0,0,1,3.0,6,1.0,3
48.0,No,2,Research & Development,2,2,Medical,38,3,1,2,No,24,3,5381.0,2.0,1,1,3.0,8,1.0,7
27.0,No,2,Research & Development,2,2,Medical,65,1,1,4,No,23,3,3816.0,2.0,9,1,3.0,22,5.0,8
35.0,No,2,Sales,8,4,Marketing,48,3,1,2,No,11,3,5561.0,3.0,0,1,3.0,10,5.0,7
30.0,No,2,Research & Development,2,3,Life Sciences,56,1,1,3,No,11,2,3579.0,2.0,5,1,4.0,24,11.0,6
51.0,No,2,Sales,16,4,Marketing,84,1,1,1,No,14,3,5441.0,2.0,8,2,4.0,10,10.0,2
48.0,No,0,Research & Development,21,1,Life Sciences,51,4,1,4,Yes,25,1,16885.0,3.0,1,1,4.0,10,5.0,6
35.0,No,2,Sales,6,4,Medical,87,2,1,3,No,16,3,4323.0,2.0,1,2,3.0,12,5.0,8
34.0,Yes,0,Research & Development,7,3,Life Sciences,73,1,1,1,Yes,14,1,2979.0,2.0,3,2,3.0,10,0.0,2
35.0,No,2,Research & Development,1,3,Medical,30,2,1,3,No,18,3,6540.0,5.0,1,2,3.0,6,1.0,4
55.0,No,1,Research & Development,2,3,Medical,45,4,1,2,No,13,2,6385.0,3.0,0,0,3.0,10,8.0,5
29.0,No,2,Research & Development,29,3,Technical Degree,54,4,1,4,No,18,1,4865.5,3.0,3,1,3.0,9,4.0,7
32.0,Yes,0,Research & Development,24,2,Technical Degree,72,2,1,1,No,12,2,4465.0,2.0,1,2,3.0,10,3.0,7
37.115262321144684,No,1,Sales,2,1,Technical Degree,62,3,1,1,No,13,3,10209.0,2.0,3,0,3.0,3,2.0,0
42.0,No,1,Research & Development,1,4,Life Sciences,83,1,1,4,No,19,2,13758.0,2.0,8,1,3.0,8,5.0,0
37.115262321144684,Yes,2,Research & Development,16,1,Life Sciences,72,2,1,1,Yes,22,3,7428.0,3.0,1,2,3.0,10,5.0,2
37.115262321144684,No,2,Research & Development,2,2,Life Sciences,82,4,1,4,No,14,2,4717.0,3.0,3,0,3.0,12,11.0,8
37.115262321144684,No,2,Research & Development,25,2,Other,54,1,1,4,No,14,3,4865.5,6.0,4,2,3.0,9,0.0,2
36.0,No,2,Research & Development,1,2,Medical,82,4,1,2,No,11,3,2519.0,6.0,1,0,4.0,5,5.0,2
37.115262321144684,No,2,Sales,1,4,Medical,68,4,1,4,No,11,2,4440.0,3.0,3,0,3.0,32,15.0,0
37.115262321144684,No,0,Research & Development,1,3,Medical,42,2,1,4,Yes,12,3,8834.0,3.0,6,2,3.0,6,6.0,3
32.0,No,0,Sales,2,4,Life Sciences,57,4,1,3,Yes,19,2,2718.0,3.0,1,0,3.0,10,7.0,8
40.0,No,2,Sales,8,4,Marketing,39,3,1,3,No,12,3,4865.5,2.0,0,0,4.0,6,4.0,0
28.0,Yes,2,Research & Development,25,4,Life Sciences,87,1,1,4,Yes,24,1,2044.0,3.0,1,2,3.0,1,1.0,0
46.0,No,2,Research & Development,9,2,Medical,83,4,1,3,No,13,3,10368.0,5.0,1,2,3.0,10,10.0,0
26.0,No,2,Sales,4,2,Life Sciences,99,2,1,4,Yes,11,3,2875.0,3.0,1,2,3.0,5,5.0,4
37.115262321144684,No,1,Research & Development,14,4,Technical Degree,64,3,1,2,No,18,4,2655.0,3.0,8,1,3.0,16,9.0,7
37.115262321144684,No,0,Sales,5,4,Marketing,98,1,1,4,Yes,21,3,4865.5,3.0,4,2,3.0,14,10.0,6
26.0,No,1,Sales,2,3,Marketing,86,3,1,1,Yes,12,3,3102.0,3.0,0,2,4.0,4,4.0,2
28.0,No,2,Research & Development,7,4,Medical,30,3,1,3,No,14,4,4724.0,0.0,2,1,3.0,7,5.0,0
37.115262321144684,No,2,Sales,3,1,Other,98,3,1,1,Yes,18,3,2267.0,2.0,1,1,3.0,5,2.0,3
34.0,No,0,Research & Development,2,2,Life Sciences,99,3,1,1,No,17,2,2307.0,2.0,4,1,4.0,7,5.0,3
37.115262321144684,No,2,Sales,29,4,Marketing,91,1,1,4,No,14,3,14118.0,3.0,1,1,3.0,13,1.0,7
33.0,No,2,Sales,6,4,Medical,98,3,1,4,No,14,4,6388.0,6.0,4,1,3.0,7,0.0,4
32.0,No,2,Research & Development,1,3,Life Sciences,70,3,1,2,No,20,3,4865.5,3.0,6,1,3.0,5,2.0,0
37.115262321144684,No,2,Research & Development,9,4,Life Sciences,94,3,1,1,No,21,3,7005.0,2.0,2,1,3.0,7,4.0,0
45.0,No,2,Research & Development,10,3,Technical Degree,100,4,1,4,No,15,3,3697.0,3.0,6,2,3.0,20,10.0,3
44.0,No,2,Sales,13,4,Medical,39,4,1,3,No,18,2,18213.0,5.0,1,0,3.0,9,9.0,7
35.0,No,2,Research & Development,7,2,Life Sciences,36,4,1,3,No,20,3,7632.0,2.0,1,0,3.0,9,8.0,7
39.0,Yes,2,Sales,12,4,Life Sciences,74,2,1,1,No,18,4,3902.0,2.0,1,1,3.0,1,1.0,0
44.0,No,2,Research & Development,3,3,Life Sciences,87,1,1,3,No,12,2,19190.0,4.0,1,2,3.0,2,2.0,2
37.0,No,2,Sales,4,2,Life Sciences,83,4,1,4,Yes,17,3,4213.0,4.0,1,2,3.0,9,9.0,0
50.0,No,1,Research & Development,8,4,Other,54,3,1,1,No,13,1,4728.0,4.0,9,1,3.0,12,0.0,4
31.0,No,2,Research & Development,3,2,Life Sciences,79,4,1,1,No,20,3,7547.0,3.0,6,0,3.0,13,5.0,4
39.0,No,2,Research & Development,3,3,Medical,71,3,1,3,No,20,3,5151.0,3.0,1,0,3.0,1,1.0,0
24.0,No,2,Sales,22,4,Other,69,3,1,1,No,11,3,2774.0,2.0,0,1,3.0,10,5.0,8
53.0,No,2,Research & Development,2,1,Medical,89,2,1,3,No,20,3,16598.0,2.0,5,0,3.0,15,9.0,11
53.0,No,2,Sales,2,2,Life Sciences,39,4,1,4,No,18,3,14852.0,3.0,3,1,3.0,13,13.0,7
29.0,Yes,2,Human Resources,9,4,Technical Degree,52,1,1,3,No,15,3,8620.0,3.0,1,1,3.0,2,2.0,2
27.0,No,2,Research & Development,27,3,Medical,66,2,1,3,No,12,2,4865.5,3.0,4,1,3.0,11,9.0,7
32.0,No,2,Research & Development,8,5,Life Sciences,32,2,1,1,No,14,3,2176.0,5.0,3,0,3.0,7,6.0,0
35.0,No,2,Research & Development,4,2,Life Sciences,53,3,1,4,Yes,20,2,4865.5,3.0,1,2,4.0,8,4.0,5
29.0,No,2,Research & Development,8,2,Medical,96,2,1,3,No,11,3,7988.0,3.0,3,2,3.0,10,10.0,1
38.0,No,2,Research & Development,11,4,Life Sciences,48,4,1,4,Yes,19,3,6861.0,1.0,3,1,3.0,8,1.0,4
34.0,No,1,Sales,5,3,Life Sciences,41,2,1,4,No,12,3,17007.0,3.0,2,1,3.0,12,12.0,9
52.0,No,2,Research & Development,7,3,Medical,49,3,1,3,No,11,4,5577.0,3.0,0,1,3.0,14,10.0,9
38.0,No,2,Research & Development,23,3,Medical,89,2,1,4,Yes,11,3,3057.0,0.0,1,1,3.0,6,1.0,5
37.115262321144684,No,2,Research & Development,5,2,Life Sciences,80,1,1,2,Yes,12,2,4240.0,0.0,0,0,3.0,7,2.0,2
34.0,No,1,Sales,7,2,Technical Degree,55,2,1,3,Yes,25,3,5747.0,3.0,0,1,3.0,12,12.0,10
37.115262321144684,No,2,Research & Development,2,3,Medical,30,4,1,1,No,22,3,4194.0,3.0,2,1,3.0,32,5.0,2
28.0,Yes,2,Research & Development,3,3,Technical Degree,88,4,1,1,Yes,11,3,2367.0,2.0,5,2,3.0,8,4.0,2
41.0,No,2,Research & Development,22,5,Medical,88,3,1,4,Yes,13,3,4865.5,3.0,1,2,4.0,32,5.0,6
41.0,No,2,Research & Development,7,3,Life Sciences,100,2,1,2,No,20,1,4865.5,3.0,1,1,3.0,5,5.0,1
45.0,No,2,Research & Development,1,4,Life Sciences,72,2,1,4,No,16,3,19202.0,2.0,2,2,3.0,10,10.0,2
25.0,No,2,Research & Development,1,3,Medical,60,4,1,4,No,12,3,3977.0,2.0,0,1,3.0,10,5.0,7
37.115262321144684,No,2,Research & Development,2,3,Medical,56,4,1,1,Yes,11,3,3195.0,2.0,0,0,3.0,10,2.0,6
37.115262321144684,No,2,Research & Development,22,5,Medical,91,2,1,3,No,25,3,5377.0,3.0,3,1,3.0,36,7.0,8
53.0,No,2,Sales,1,5,Medical,45,4,1,4,No,15,3,14814.0,3.0,4,2,3.0,7,5.0,0
35.0,No,2,Research & Development,16,3,Life Sciences,72,4,1,3,Yes,12,3,2705.0,2.0,4,1,3.0,10,5.0,7
37.115262321144684,No,2,Research & Development,25,2,Life Sciences,71,3,1,3,No,21,3,6646.0,3.0,3,1,3.0,13,13.0,4
44.0,No,2,Research & Development,28,2,Medical,59,4,1,3,Yes,11,2,4865.5,2.0,2,1,3.0,24,2.0,3
32.0,Yes,2,Sales,3,1,Life Sciences,51,3,1,4,Yes,11,3,4865.5,5.0,1,1,4.0,16,5.0,7
47.0,No,1,Research & Development,2,3,Life Sciences,95,2,1,3,No,14,3,5067.0,3.0,1,2,3.0,1,1.0,0
37.115262321144684,No,1,Sales,4,4,Marketing,67,3,1,4,No,11,2,2794.0,3.0,7,1,4.0,15,5.0,11
44.0,No,1,Research & Development,2,4,Medical,86,3,1,1,No,11,3,3161.0,0.0,1,2,4.0,6,1.0,5
37.115262321144684,No,2,Research & Development,17,3,Technical Degree,56,3,1,3,No,11,3,8564.0,2.0,8,1,4.0,22,0.0,7
39.0,Yes,1,Research & Development,8,4,Life Sciences,53,1,1,4,No,15,3,4127.0,3.0,2,2,3.0,18,2.0,2
50.0,No,2,Research & Development,24,4,Life Sciences,80,1,1,4,No,15,3,2683.0,2.0,1,1,3.0,10,3.0,8
58.0,No,1,Sales,3,3,Marketing,52,4,1,1,No,14,3,15787.0,3.0,2,1,3.0,16,2.0,2
55.0,No,2,Research & Development,11,3,Technical Degree,73,4,1,3,No,11,4,19859.0,2.0,1,1,3.0,10,5.0,9
55.0,No,2,Research & Development,5,2,Life Sciences,67,4,1,2,No,12,3,4865.5,3.0,3,1,4.0,12,5.0,1
37.115262321144684,No,2,Sales,9,2,Marketing,46,2,1,2,No,14,3,2406.0,3.0,1,1,3.0,5,1.0,2
37.115262321144684,No,2,Research & Development,1,2,Medical,59,1,1,1,No,16,3,4025.0,2.0,1,1,3.0,6,4.0,3
58.0,No,2,Sales,14,2,Life Sciences,87,3,1,4,No,11,2,13872.0,1.0,4,1,3.0,18,18.0,7
28.0,No,2,Research & Development,20,4,Medical,51,4,1,3,No,17,2,3196.0,2.0,4,1,3.0,13,6.0,0
37.115262321144684,No,0,Research & Development,1,3,Life Sciences,70,4,1,3,Yes,12,4,6146.0,3.0,8,2,3.0,10,7.0,2
55.0,No,2,Research & Development,2,4,Medical,74,1,1,4,No,16,2,19586.0,3.0,7,2,3.0,10,10.0,7
30.0,No,0,Sales,7,5,Marketing,97,4,1,4,No,12,2,2097.0,3.0,4,1,3.0,7,5.0,3
38.0,No,2,Sales,10,3,Marketing,98,4,1,4,Yes,11,3,5745.0,2.0,1,1,3.0,6,2.0,2
31.0,No,2,Research & Development,8,4,Other,74,3,1,3,Yes,14,3,8346.0,3.0,4,0,3.0,8,5.0,2
31.0,No,2,Sales,1,4,Life Sciences,56,4,1,1,No,15,1,2695.0,2.0,1,2,3.0,27,2.0,0
37.115262321144684,No,2,Research & Development,8,4,Life Sciences,74,4,1,1,Yes,23,3,4865.5,5.0,8,0,3.0,19,19.0,13
35.0,No,2,Sales,2,2,Medical,89,1,1,3,No,14,2,4865.5,2.0,0,2,3.0,9,9.0,7
32.0,No,2,Research & Development,1,3,Life Sciences,56,4,1,4,No,13,2,5470.0,4.0,1,1,3.0,14,9.0,8
49.0,No,0,Research & Development,28,1,Medical,74,4,1,3,Yes,11,3,6804.0,0.0,1,1,3.0,20,7.0,8
36.0,Yes,2,Research & Development,2,1,Life Sciences,57,4,1,4,Yes,14,2,10325.0,3.0,9,0,3.0,3,3.0,0
44.0,No,0,Research & Development,7,4,Life Sciences,87,2,1,2,No,19,3,3708.0,5.0,7,2,3.0,18,5.0,6
37.115262321144684,No,1,Research & Development,28,2,Technical Degree,48,4,1,2,No,11,3,4668.0,2.0,1,2,3.0,21,8.0,6
30.0,No,2,Research & Development,14,3,Life Sciences,95,4,1,1,No,12,2,2862.0,2.0,1,0,3.0,18,10.0,7
31.0,No,2,Sales,11,4,Marketing,100,2,1,4,No,13,2,5460.0,4.0,4,1,4.0,8,7.0,3
31.0,No,2,Sales,1,3,Technical Degree,64,4,1,3,Yes,14,3,2956.0,4.0,1,1,3.0,10,1.0,9
29.0,No,1,Research & Development,8,4,Life Sciences,61,3,1,4,No,23,3,2439.0,3.0,1,2,4.0,11,1.0,7
28.0,Yes,2,Research & Development,17,3,Technical Degree,32,3,1,4,No,12,2,4865.5,2.0,5,0,3.0,6,0.0,1
37.0,No,1,Research & Development,8,4,Life Sciences,90,4,1,1,No,19,3,2326.0,3.0,6,1,3.0,14,4.0,8
21.0,Yes,2,Research & Development,16,4,Life Sciences,43,3,1,1,No,16,3,4865.5,3.0,1,2,3.0,18,1.0,13
29.0,No,2,Research & Development,10,2,Life Sciences,80,4,1,4,No,17,3,4865.5,3.0,3,2,3.0,4,2.0,0
30.0,No,2,Research & Development,5,1,Medical,97,3,1,4,No,18,3,9714.0,4.0,1,2,3.0,3,3.0,2
24.0,No,2,Research & Development,18,3,Life Sciences,75,1,1,3,No,14,2,2296.0,3.0,1,2,3.0,5,1.0,4
37.115262321144684,No,2,Research & Development,1,4,Medical,91,4,1,4,No,14,3,2058.0,1.0,3,0,3.0,8,6.0,3
36.0,No,2,Research & Development,7,3,Life Sciences,59,2,1,1,No,17,3,4485.0,3.0,2,0,3.0,25,8.0,0
30.0,No,2,Sales,2,4,Other,54,4,1,1,No,13,3,4865.5,3.0,7,2,3.0,10,8.0,2
37.115262321144684,No,2,Research & Development,3,3,Life Sciences,85,4,1,4,No,14,3,6384.0,3.0,3,1,3.0,36,7.0,9
43.0,No,2,Research & Development,1,4,Technical Degree,66,1,1,2,No,12,3,4865.5,3.0,1,0,3.0,10,1.0,8
37.0,Yes,2,Sales,2,3,Marketing,94,1,1,2,Yes,16,3,4285.0,2.0,2,2,3.0,26,10.0,10
44.0,No,2,Sales,4,2,Medical,63,3,1,2,Yes,12,2,16328.0,1.0,1,0,3.0,11,11.0,8
36.0,No,2,Research & Development,7,2,Life Sciences,63,3,1,4,No,18,2,5507.0,1.0,1,1,3.0,1,1.0,0
43.0,No,1,Research & Development,26,4,Life Sciences,80,1,1,3,No,14,2,16959.0,3.0,6,1,3.0,10,10.0,2
37.115262321144684,No,1,Research & Development,1,4,Medical,35,1,1,4,No,22,2,5332.0,3.0,2,2,3.0,27,5.0,4
50.0,No,2,Research & Development,15,3,Life Sciences,80,1,1,3,No,13,3,4865.5,1.0,1,1,4.0,18,5.0,15
50.0,No,1,Research & Development,23,3,Life Sciences,54,4,1,4,No,16,3,11245.0,3.0,9,2,3.0,6,6.0,2
37.115262321144684,No,2,Research & Development,6,3,Technical Degree,48,1,1,4,No,12,3,4400.0,2.0,0,1,3.0,10,3.0,2
38.0,No,2,Research & Development,1,2,Technical Degree,90,3,1,3,Yes,12,3,6553.0,3.0,7,2,3.0,25,1.0,1
26.0,Yes,2,Research & Development,20,3,Life Sciences,66,1,1,3,No,12,3,2305.0,3.0,3,1,3.0,12,3.0,0
37.0,No,2,Research & Development,3,4,Other,35,4,1,4,Yes,12,4,4865.5,2.0,4,1,3.0,26,1.0,2
33.0,No,2,Human Resources,2,4,Human Resources,32,3,1,4,No,21,3,8380.0,3.0,9,1,3.0,30,9.0,2
24.0,No,2,Research & Development,29,4,Medical,69,4,1,3,No,12,3,2293.0,3.0,9,2,3.0,10,2.0,7
25.0,No,2,Sales,2,4,Life Sciences,78,1,1,4,No,16,3,8639.0,3.0,2,1,3.0,31,2.0,8
32.0,No,2,Sales,28,3,Medical,53,4,1,4,Yes,18,3,9679.0,1.0,3,1,4.0,23,1.0,11
55.0,No,0,Research & Development,16,4,Medical,51,1,1,3,No,14,3,13577.0,3.0,6,2,3.0,10,10.0,0
25.0,No,1,Sales,7,3,Marketing,83,1,1,1,No,16,2,1118.0,4.0,2,1,3.0,17,1.0,7
36.0,Yes,2,Sales,13,3,Technical Degree,51,1,1,2,No,11,1,6842.0,3.0,5,2,4.0,7,5.0,3
32.0,No,2,Research & Development,26,2,Medical,92,3,1,4,Yes,13,1,6735.0,2.0,3,1,3.0,16,0.0,1
39.0,No,2,Research & Development,9,4,Life Sciences,92,1,1,4,Yes,12,2,9613.0,5.0,1,1,3.0,6,6.0,4
46.0,Yes,1,Sales,28,3,Marketing,39,4,1,1,Yes,13,3,5772.0,4.0,4,0,4.0,20,9.0,2
50.0,No,1,Research & Development,9,3,Life Sciences,86,4,1,4,No,11,2,6796.0,3.0,0,0,3.0,10,4.0,7
24.0,No,2,Sales,21,4,Life Sciences,44,1,1,4,Yes,12,4,3907.0,3.0,3,1,3.0,8,6.0,4
22.0,No,2,Sales,23,2,Life Sciences,80,4,1,3,Yes,16,3,2323.0,6.0,3,2,4.0,21,2.0,0
30.0,No,2,Research & Development,7,4,Medical,35,1,1,4,No,13,1,5126.0,1.0,1,2,3.0,1,1.0,0
32.0,No,2,Research & Development,4,4,Life Sciences,87,3,1,3,Yes,11,3,5396.0,2.0,1,2,3.0,9,9.0,6
39.0,No,2,Research & Development,7,3,Life Sciences,97,1,1,1,No,18,3,4865.5,3.0,1,0,4.0,24,5.0,9
46.0,No,2,Sales,10,3,Marketing,46,2,1,4,No,14,2,4865.5,2.0,3,2,3.0,9,5.0,7
32.0,No,0,Research & Development,1,2,Life Sciences,90,1,1,1,No,22,4,4707.0,2.0,2,1,3.0,5,4.0,2
36.0,No,2,Research & Development,27,3,Medical,94,3,1,3,No,13,2,5810.0,2.0,6,1,3.0,17,10.0,7
36.0,No,1,Sales,9,1,Life Sciences,54,4,1,1,No,11,3,6499.0,3.0,1,2,3.0,2,2.0,2
39.0,No,2,Sales,2,1,Marketing,56,2,1,2,No,12,3,2086.0,6.0,3,1,3.0,12,1.0,2
26.0,No,2,Sales,10,3,Marketing,83,4,1,2,No,14,3,4306.0,5.0,1,0,3.0,2,0.0,2
18.0,No,2,Research & Development,9,2,Medical,72,3,1,3,Yes,18,3,1878.0,3.0,7,2,3.0,10,0.0,4
22.0,No,2,Human Resources,2,3,Human Resources,62,1,1,1,No,12,3,2328.0,2.0,3,1,3.0,9,4.0,2
42.0,No,2,Research & Development,9,3,Medical,46,4,1,2,No,14,4,5087.0,3.0,1,2,3.0,9,0.0,7
37.115262321144684,No,2,Research & Development,6,3,Life Sciences,39,3,1,3,Yes,14,3,2781.0,5.0,1,0,3.0,3,3.0,1
32.0,No,2,Research & Development,2,4,Life Sciences,69,2,1,3,No,14,4,6209.0,4.0,1,1,3.0,6,6.0,2
37.115262321144684,No,2,Sales,5,3,Other,30,4,1,3,No,18,3,6232.0,3.0,0,2,3.0,5,3.0,2
40.0,No,2,Research & Development,7,1,Life Sciences,55,2,1,3,No,22,3,2741.0,3.0,1,0,3.0,21,7.0,16
30.0,No,2,Research & Development,27,3,Medical,39,2,1,1,No,21,2,2141.0,3.0,0,0,3.0,6,6.0,3
20.0,No,2,Research & Development,24,4,Life Sciences,47,2,1,2,No,15,3,2973.0,2.0,7,1,3.0,11,1.0,8
34.0,No,1,Research & Development,8,3,Medical,82,2,1,3,No,12,4,5063.0,3.0,2,1,3.0,6,6.0,3
25.0,No,2,Research & Development,24,4,Medical,48,2,1,4,No,15,3,4031.0,5.0,3,1,3.0,11,2.0,3
42.0,No,0,Sales,2,2,Technical Degree,46,2,1,3,No,13,3,6272.0,3.0,0,2,3.0,9,5.0,7
33.0,No,2,Research & Development,14,3,Medical,72,4,1,2,No,13,3,4865.5,2.0,1,1,3.0,8,3.0,7
28.0,No,1,Research & Development,4,3,Medical,58,1,1,1,No,16,4,6834.0,3.0,2,1,3.0,5,5.0,2
50.0,Yes,2,Human Resources,1,2,Medical,91,2,1,1,No,14,3,13973.0,2.0,9,1,3.0,24,12.0,6
39.0,Yes,2,Research & Development,1,4,Technical Degree,100,1,1,1,No,13,1,4534.0,6.0,6,2,3.0,11,8.0,7
34.0,No,0,Research & Development,9,3,Medical,99,4,1,2,No,16,2,5304.0,3.0,1,2,3.0,7,5.0,7
48.0,No,2,Human Resources,25,1,Life Sciences,61,3,1,3,No,23,3,19665.0,3.0,1,1,3.0,8,8.0,7
19.0,No,2,Sales,2,3,Medical,31,3,1,3,No,19,3,2121.0,3.0,1,2,3.0,2,1.0,2
56.0,No,2,Research & Development,1,3,Life Sciences,66,2,1,2,No,17,3,19717.0,4.0,1,1,3.0,10,7.0,4
35.0,No,1,Human Resources,3,2,Human Resources,88,3,1,4,No,19,1,4249.0,3.0,0,1,3.0,4,4.0,2
33.0,No,2,Research & Development,17,1,Life Sciences,65,3,1,3,No,18,2,2496.0,3.0,0,1,3.0,20,1.0,9
37.115262321144684,No,2,Research & Development,2,1,Life Sciences,97,4,1,2,No,13,3,4960.0,3.0,0,1,3.0,4,4.0,2
43.0,No,1,Research & Development,16,3,Life Sciences,84,3,1,4,Yes,15,2,4865.5,5.0,6,2,3.0,18,2.0,2
37.115262321144684,No,2,Research & Development,12,3,Life Sciences,47,2,1,1,No,12,3,5916.0,1.0,2,0,3.0,15,1.0,4
33.0,No,0,Research & Development,15,4,Medical,34,3,1,4,No,18,3,2008.0,2.0,5,0,3.0,9,1.0,1
37.0,Yes,0,Research & Development,8,4,Other,77,2,1,1,Yes,11,2,4865.5,3.0,1,1,3.0,7,1.0,7
43.0,No,2,Research & Development,20,3,Technical Degree,89,3,1,3,No,17,2,10798.0,5.0,0,1,3.0,2,1.0,0
40.0,Yes,2,Sales,9,3,Marketing,52,1,1,4,No,11,4,16437.0,2.0,4,0,4.0,28,21.0,7
37.115262321144684,No,2,Human Resources,1,2,Life Sciences,44,4,1,1,No,12,4,4865.5,2.0,6,2,3.0,10,4.0,6
37.115262321144684,No,2,Research & Development,15,3,Life Sciences,60,3,1,4,No,19,3,1102.0,3.0,1,2,4.0,6,1.0,5
52.0,No,0,Research & Development,24,2,Life Sciences,83,3,1,4,Yes,16,1,4258.0,3.0,3,0,3.0,12,4.0,3
45.0,No,2,Research & Development,17,4,Medical,62,4,1,3,No,15,4,13245.0,3.0,1,1,3.0,3,0.0,2
21.0,No,2,Research & Development,3,3,Technical Degree,53,1,1,3,No,11,3,2380.0,3.0,2,1,3.0,15,2.0,2
41.0,No,2,Research & Development,17,4,Medical,95,2,1,1,Yes,23,3,19141.0,2.0,1,1,3.0,9,9.0,1
37.115262321144684,No,2,Sales,23,3,Marketing,47,3,1,4,Yes,19,2,4478.0,3.0,7,1,3.0,5,5.0,2
37.115262321144684,No,1,Research & Development,13,3,Medical,95,2,1,1,No,18,2,4865.5,2.0,5,1,4.0,10,9.0,0
35.0,No,2,Research & Development,1,3,Medical,33,1,1,4,Yes,22,3,8020.0,3.0,1,1,3.0,9,9.0,8
37.0,No,2,Sales,8,3,Marketing,43,2,1,4,No,14,3,4071.0,4.0,1,2,3.0,9,5.0,8
38.0,No,1,Research & Development,5,3,Life Sciences,90,3,1,3,No,14,3,6077.0,2.0,3,2,3.0,7,6.0,2
26.0,No,2,Sales,1,3,Medical,48,1,1,1,No,22,3,6272.0,5.0,1,0,4.0,9,5.0,8
52.0,No,2,Research & Development,1,1,Medical,98,3,1,2,No,18,1,7969.0,4.0,0,1,3.0,14,5.0,8
53.0,No,2,Sales,10,4,Life Sciences,87,3,1,3,Yes,19,3,10448.0,2.0,1,1,3.0,1,1.0,1
30.0,No,1,Sales,25,2,Technical Degree,85,4,1,3,Yes,12,4,2285.0,3.0,7,1,4.0,4,1.0,2
37.115262321144684,No,1,Research & Development,1,3,Medical,97,4,1,1,No,20,3,9998.0,2.0,0,2,3.0,14,5.0,9
42.0,No,2,Sales,10,4,Life Sciences,57,3,1,4,No,14,3,4865.5,6.0,0,2,4.0,5,1.0,3
28.0,No,1,Research & Development,1,3,Life Sciences,52,3,1,4,No,17,3,4865.5,2.0,4,0,3.0,12,2.0,3
23.0,No,2,Research & Development,11,3,Life Sciences,53,3,1,2,No,15,3,3989.0,2.0,3,2,3.0,21,5.0,4
31.0,No,2,Research & Development,9,3,Medical,77,3,1,3,No,18,3,6410.0,1.0,5,0,3.0,6,2.0,2
30.0,No,0,Sales,2,3,Medical,73,4,1,4,Yes,17,3,1274.0,2.0,1,1,3.0,10,1.0,9
37.0,Yes,1,Sales,7,3,Life Sciences,99,3,1,4,Yes,21,3,2793.0,2.0,1,0,3.0,3,3.0,2
37.115262321144684,No,0,Sales,3,3,Life Sciences,51,3,1,2,No,12,4,2024.0,1.0,8,1,3.0,23,2.0,12
